timestamp,open,high,low,close,volume
2025-02-21 00:00:00+00:00,15.6300001144,19.0300006866,15.279999733,18.2099990845,0
2025-02-24 00:00:00+00:00,18.0799999237,20.2399997711,17.3099994659,18.9799995422,0
2025-02-25 00:00:00+00:00,19.0900001526,21.4799995422,18.8500003815,19.4300003052,0
2025-02-26 00:00:00+00:00,18.9599990845,20.0599994659,17.8299999237,19.1000003815,0
2025-02-27 00:00:00+00:00,18.25,21.4699993134,17.6700000763,21.1299991608,0
2025-02-28 00:00:00+00:00,21.2099990845,22.3999996185,19.0499992371,19.6299991608,0
2025-03-03 00:00:00+00:00,19.8299999237,24.3099994659,19.25,22.7800006866,0
2025-03-04 00:00:00+00:00,22.9599990845,26.3500003815,21.7099990845,23.5100002289,0
2025-03-05 00:00:00+00:00,23.0300006866,24.8400001526,21.3700008392,21.9300003052,0
2025-03-06 00:00:00+00:00,22.6000003815,25.9200000763,22.3899993896,24.8700008392,0
2025-03-07 00:00:00+00:00,24.8500003815,26.5599994659,23.0900001526,23.3700008392,0
2025-03-10 00:00:00+00:00,24.7000007629,29.5599994659,24.6800003052,27.8600006104,0
2025-03-11 00:00:00+00:00,27.9400005341,29.5699996948,26.1800003052,26.9200000763,0
2025-03-12 00:00:00+00:00,26.8799991608,26.9099998474,23.8899993896,24.2299995422,0
2025-03-13 00:00:00+00:00,24.9200000763,26.1299991608,23.4599990845,24.6599998474,0
2025-03-14 00:00:00+00:00,24.3500003815,24.3600006104,21.4799995422,21.7700004578,0
2025-03-17 00:00:00+00:00,22.8899993896,22.9500007629,20.3199996948,20.5100002289,0
2025-03-18 00:00:00+00:00,20.8299999237,22.5699996948,20.4099998474,21.7000007629,0
2025-03-19 00:00:00+00:00,21.8400001526,22.1000003815,19.4200000763,19.8999996185,0
2025-03-20 00:00:00+00:00,19.5200004578,21.1700000763,19.2999992371,19.7999992371,0
2025-03-21 00:00:00+00:00,20.0200004578,21.1399993896,19.1499996185,19.2800006866,0
2025-03-24 00:00:00+00:00,19.1299991608,19.1399993896,17.4599990845,17.4799995422,0
2025-03-25 00:00:00+00:00,17.5799999237,17.7700004578,17.0200004578,17.1499996185,0
2025-03-26 00:00:00+00:00,17.2299995422,19.0699996948,16.9699993134,18.3299999237,0
2025-03-27 00:00:00+00:00,18.3600006104,19.2800006866,17.9500007629,18.6900005341,0
2025-03-28 00:00:00+00:00,19.0799999237,22.1800003052,18.9200000763,21.6499996185,0
2025-03-31 00:00:00+00:00,24.1100006104,24.7999992371,21.6700000763,22.2800006866,0
2025-04-01 00:00:00+00:00,22.0599994659,23.5200004578,21.5799999237,21.7700004578,0
2025-04-02 00:00:00+00:00,22.2999992371,23.6599998474,20.6800003052,21.5100002289,0
2025-04-03 00:00:00+00:00,26.3799991608,30.0200004578,24.9300003052,30.0200004578,0
2025-04-04 00:00:00+00:00,30.1200008392,45.6100006104,29.9899997711,45.3100013733,0
2025-04-07 00:00:00+00:00,60.1300010681,60.1300010681,38.5800018311,46.9799995422,0
2025-04-08 00:00:00+00:00,44.0400009155,57.5200004578,36.4799995422,52.3300018311,0
2025-04-09 00:00:00+00:00,50.9799995422,57.9599990845,31.8999996185,33.6199989319,0
2025-04-10 00:00:00+00:00,34.4399986267,54.8699989319,34.4399986267,40.7200012207,0
2025-04-11 00:00:00+00:00,40.7999992371,46.1199989319,36.8499984741,37.5600013733,0
2025-04-14 00:00:00+00:00,34.7599983215,35.1699981689,29.75,30.8899993896,0
2025-04-15 00:00:00+00:00,30.0100002289,31.4500007629,28.2900009155,30.1200008392,0
2025-04-16 00:00:00+00:00,33.2400016785,34.9599990845,29.4799995422,32.6399993896,0
2025-04-17 00:00:00+00:00,30.7900009155,32.5499992371,29.5699996948,29.6499996185,0
2025-04-21 00:00:00+00:00,32.75,35.75,31.7900009155,33.8199996948,0
2025-04-22 00:00:00+00:00,32.6100006104,32.6800003052,30.0799999237,30.5699996948,0
2025-04-23 00:00:00+00:00,28.75,30.2900009155,27.1100006104,28.4500007629,0
2025-04-24 00:00:00+00:00,28.6900005341,29.6599998474,26.3600006104,26.4699993134,0
2025-04-25 00:00:00+00:00,26.2199993134,27.2000007629,24.8400001526,24.8400001526,0
2025-04-28 00:00:00+00:00,25.75,26.9300003052,24.7000007629,25.1499996185,0
2025-04-29 00:00:00+00:00,24.7600002289,25.9899997711,23.7600002289,24.1700000763,0
2025-04-30 00:00:00+00:00,24.3500003815,28.1700000763,24.2299995422,24.7000007629,0
2025-05-01 00:00:00+00:00,23.9400005341,25.1800003052,23.2999992371,24.6000003815,0
2025-05-02 00:00:00+00:00,23.6299991608,24.3199996948,22.3400001526,22.6800003052,0
2025-05-05 00:00:00+00:00,24.25,24.6299991608,22.8099994659,23.6399993896,0
2025-05-06 00:00:00+00:00,23.9699993134,25.1100006104,23.8999996185,24.7600002289,0
2025-05-07 00:00:00+00:00,24.5599994659,25.6200008392,23.2900009155,23.5499992371,0
2025-05-08 00:00:00+00:00,22.8400001526,23.6100006104,21.8799991608,22.4799995422,0
2025-05-09 00:00:00+00:00,22.3999996185,22.8199996948,21.8299999237,21.8999996185,0
2025-05-12 00:00:00+00:00,19.8400001526,20.4400005341,18.1399993896,18.3899993896,0
2025-05-13 00:00:00+00:00,18.6900005341,18.8500003815,17.6499996185,18.2199993134,0
2025-05-14 00:00:00+00:00,18.1000003815,18.8199996948,18.0599994659,18.6200008392,0
2025-05-15 00:00:00+00:00,19.1900005341,19.3799991608,17.7700004578,17.8299999237,0
2025-05-16 00:00:00+00:00,17.9599990845,17.9599990845,17.1499996185,17.2399997711,0
2025-05-19 00:00:00+00:00,19.8400001526,19.9200000763,17.9200000763,18.1399993896,0
2025-05-20 00:00:00+00:00,18.4599990845,18.6800003052,17.7000007629,18.0900001526,0
2025-05-21 00:00:00+00:00,18.7700004578,21.0499992371,17.7700004578,20.8700008392,0
2025-05-22 00:00:00+00:00,20.6200008392,22.0699996948,19.6399993896,20.2800006866,0
2025-05-23 00:00:00+00:00,20.1399993896,25.5300006866,19.8299999237,22.2900009155,0
2025-05-27 00:00:00+00:00,20.6299991608,21.0100002289,18.9500007629,18.9599990845,0
2025-05-28 00:00:00+00:00,19.2099990845,19.4300003052,18.6800003052,19.3099994659,0
2025-05-29 00:00:00+00:00,18.25,20.2000007629,18.1100006104,19.1800003052,0
2025-05-30 00:00:00+00:00,19.6100006104,20.5499992371,18.5699996948,18.5699996948,0
2025-06-02 00:00:00+00:00,19.8099994659,20.4500007629,18.3600006104,18.3600006104,0
2025-06-03 00:00:00+00:00,18.8299999237,19.2099990845,17.6399993896,17.6900005341,0
2025-06-04 00:00:00+00:00,17.6800003052,18.0699996948,17.4099998474,17.6100006104,0
2025-06-05 00:00:00+00:00,17.6800003052,18.7999992371,17.0799999237,18.4799995422,0
2025-06-06 00:00:00+00:00,18.1599998474,18.3500003815,16.6499996185,16.7700004578,0
2025-06-09 00:00:00+00:00,17.6900005341,17.7199993134,16.8199996948,17.1599998474,0
2025-06-10 00:00:00+00:00,17.5,17.9899997711,16.6800003052,16.9500007629,0
2025-06-11 00:00:00+00:00,17.0400009155,18.0900001526,16.2299995422,17.2600002289,0
2025-06-12 00:00:00+00:00,17.8700008392,18.8700008392,17.4300003052,18.0200004578,0
2025-06-13 00:00:00+00:00,21.7600002289,22,18.8799991608,20.8199996948,0
2025-06-16 00:00:00+00:00,19.7800006866,20.2199993134,18.6700000763,19.1100006104,0
2025-06-17 00:00:00+00:00,20.5300006866,21.7900009155,19.5499992371,21.6000003815,0
2025-06-18 00:00:00+00:00,20.8999996185,21.5799999237,19.5900001526,20.1399993896,0
2025-06-20 00:00:00+00:00,20.7399997711,21.0699996948,19.1100006104,20.6200008392,0
2025-06-23 00:00:00+00:00,21.1499996185,22.5100002289,19.8199996948,19.8299999237,0
2025-06-24 00:00:00+00:00,18.1900005341,18.7199993134,17.3299999237,17.4799995422,0
2025-06-25 00:00:00+00:00,17.2800006866,17.5100002289,16.6800003052,16.7600002289,0
2025-06-26 00:00:00+00:00,16.6700000763,16.7800006866,16.1100006104,16.5900001526,0
2025-06-27 00:00:00+00:00,16.3099994659,17.2900009155,16.1200008392,16.3199996948,0
2025-06-30 00:00:00+00:00,17.1900005341,17.4300003052,16.5499992371,16.7299995422,0
2025-07-01 00:00:00+00:00,16.9799995422,17.4799995422,16.5100002289,16.8299999237,0
2025-07-02 00:00:00+00:00,16.75,17.3700008392,16.5400009155,16.6399993896,0
2025-07-03 00:00:00+00:00,16.6499996185,16.8299999237,16.1399993896,16.3799991608,0
2025-07-07 00:00:00+00:00,17.8299999237,18.5,17.5100002289,17.7900009155,0
2025-07-08 00:00:00+00:00,17.4099998474,17.4400005341,16.5400009155,16.8099994659,0
2025-07-09 00:00:00+00:00,16.7600002289,16.7600002289,15.7600002289,15.9399995804,0
2025-07-10 00:00:00+00:00,16.2299995422,16.2399997711,15.6999998093,15.779999733,0
2025-07-11 00:00:00+00:00,16.4099998474,17.2399997711,15.9799995422,16.3999996185,0
2025-07-14 00:00:00+00:00,17.7299995422,17.8500003815,16.9099998474,17.2000007629,0
2025-07-15 00:00:00+00:00,16.8899993896,17.3899993896,16.5599994659,17.3799991608,0
2025-07-16 00:00:00+00:00,17.6599998474,19.4799995422,16.6900005341,17.1599998474,0
2025-07-17 00:00:00+00:00,17.1599998474,17.3700008392,16.4799995422,16.5200004578,0
2025-07-18 00:00:00+00:00,16.4300003052,16.8099994659,16.2800006866,16.4099998474,0
2025-07-21 00:00:00+00:00,16.8700008392,16.9899997711,16.2999992371,16.6499996185,0
2025-07-22 00:00:00+00:00,16.75,17.4799995422,16.4300003052,16.5,0
2025-07-23 00:00:00+00:00,16.2299995422,16.3199996948,15.3199996948,15.3699998856,0
2025-07-24 00:00:00+00:00,15.3900003433,15.5399999619,14.9499998093,15.3900003433,0
2025-07-25 00:00:00+00:00,15.3299999237,15.3900003433,14.9200000763,14.9300003052,0
2025-07-28 00:00:00+00:00,15.1499996185,15.5399999619,15,15.029999733,0
2025-07-29 00:00:00+00:00,14.9499998093,16.1200008392,14.6999998093,15.9799995422,0
2025-07-30 00:00:00+00:00,15.8699998856,17.2700004578,15.4399995804,15.4799995422,0
2025-07-31 00:00:00+00:00,14.9899997711,17.1700000763,14.7399997711,16.7199993134,0
2025-08-01 00:00:00+00:00,17.3999996185,21.8999996185,17.3899993896,20.3799991608,0
2025-08-04 00:00:00+00:00,19.5599994659,19.5799999237,17.4799995422,17.5200004578,0
2025-08-05 00:00:00+00:00,17.2099990845,18.9400005341,17.1100006104,17.8500003815,0
2025-08-06 00:00:00+00:00,17.2199993134,17.8799991608,16.5599994659,16.7700004578,0
2025-08-07 00:00:00+00:00,16.4099998474,17.6399993896,15.9799995422,16.5699996948,0
2025-08-08 00:00:00+00:00,16.4799995422,16.5200004578,15.1499996185,15.1499996185,0
2025-08-11 00:00:00+00:00,15.8100004196,16.3600006104,15.5200004578,16.25,0
2025-08-12 00:00:00+00:00,16.0900001526,16.5599994659,14.6599998474,14.7299995422,0
2025-08-13 00:00:00+00:00,14.6199998856,14.8100004196,14.3000001907,14.4899997711,0
2025-08-14 00:00:00+00:00,14.6599998474,15.3900003433,14.5699996948,14.8299999237,0
2025-08-15 00:00:00+00:00,14.4300003052,15.1800003052,14.3999996185,15.0900001526,0
2025-08-18 00:00:00+00:00,15.7299995422,15.9499998093,14.9499998093,14.9899997711,0
2025-08-19 00:00:00+00:00,15.2299995422,15.9099998474,14.7600002289,15.5699996948,0
2025-08-20 00:00:00+00:00,15.9499998093,17.1900005341,15.5699996948,15.6899995804,0
2025-08-21 00:00:00+00:00,15.720000267,17.2399997711,15.6499996185,16.6000003815,0
2025-08-22 00:00:00+00:00,16.8099994659,16.8299999237,14.2100000381,14.220000267,0
2025-08-25 00:00:00+00:00,15.0500001907,15.1899995804,14.2399997711,14.7899999619,0
2025-08-26 00:00:00+00:00,15.75,15.75,14.6199998856,14.6199998856,0
2025-08-27 00:00:00+00:00,14.6599998474,15.2299995422,14.6599998474,14.8500003815,0
2025-08-28 00:00:00+00:00,14.4200000763,14.6899995804,14.1199998856,14.4300003052,0
2025-08-29 00:00:00+00:00,14.3100004196,15.970000267,14.3100004196,15.3599996567,0
2025-09-02 00:00:00+00:00,16.6499996185,19.3799991608,16.5499992371,17.1700000763,0
2025-09-03 00:00:00+00:00,17.3999996185,17.5699996948,16.3400001526,16.3500003815,0
2025-09-04 00:00:00+00:00,16.2199993134,16.3500003815,15.279999733,15.3000001907,0
2025-09-05 00:00:00+00:00,15.2299995422,16.9200000763,14.7399997711,15.1800003052,0
2025-09-08 00:00:00+00:00,15.5799999237,15.6499996185,14.9899997711,15.1099996567,0
2025-09-09 00:00:00+00:00,15.0200004578,15.8199996948,14.970000267,15.0399999619,0
2025-09-10 00:00:00+00:00,14.9799995422,15.6300001144,14.6300001144,15.3500003815,0
2025-09-11 00:00:00+00:00,15.1899995804,15.2399997711,14.6499996185,14.7100000381,0
2025-09-12 00:00:00+00:00,14.6199998856,14.970000267,14.4099998474,14.7600002289,0
2025-09-15 00:00:00+00:00,15.1400003433,15.8400001526,14.9200000763,15.6899995804,0
2025-09-16 00:00:00+00:00,15.6000003815,16.3799991608,15.4399995804,16.3600006104,0
2025-09-17 00:00:00+00:00,16.4200000763,16.75,15.2600002289,15.720000267,0
2025-09-18 00:00:00+00:00,14.9300003052,15.8000001907,14.3299999237,15.6999998093,0
2025-09-19 00:00:00+00:00,15.7600002289,16.1299991608,15.2899999619,15.4499998093,0
2025-09-22 00:00:00+00:00,16.1399993896,16.3500003815,15.779999733,16.1000003815,0
2025-09-23 00:00:00+00:00,16.1000003815,17.0699996948,15.9499998093,16.6399993896,0
2025-09-24 00:00:00+00:00,16.5699996948,17.2099990845,16.1800003052,16.1800003052,0
2025-09-25 00:00:00+00:00,16.5499992371,17.7399997711,16.3199996948,16.7399997711,0
2025-09-26 00:00:00+00:00,16.8899993896,17.0499992371,15.2899999619,15.2899999619,0
2025-09-29 00:00:00+00:00,15.8400001526,16.2900009155,15.7399997711,16.1200008392,0
2025-09-30 00:00:00+00:00,16.4899997711,16.7000007629,16.0200004578,16.2800006866,0
2025-10-01 00:00:00+00:00,17.2800006866,17.2800006866,15.9799995422,16.2900009155,0
2025-10-02 00:00:00+00:00,16.1200008392,16.9200000763,15.9300003052,16.6299991608,0
2025-10-03 00:00:00+00:00,16.3500003815,17.0599994659,16.2000007629,16.6499996185,0
2025-10-06 00:00:00+00:00,16.7399997711,17.0900001526,16.2900009155,16.3700008392,0
2025-10-07 00:00:00+00:00,16.5799999237,17.5499992371,16.1900005341,17.2399997711,0
2025-10-08 00:00:00+00:00,17.1700000763,17.2000007629,16.2299995422,16.2999992371,0
2025-10-09 00:00:00+00:00,16.3099994659,17.2700004578,16.2600002289,16.4300003052,0
2025-10-10 00:00:00+00:00,16.3600006104,22.4400005341,16.2299995422,21.6599998474,0
2025-10-13 00:00:00+00:00,19.4500007629,20.7700004578,18.6100006104,19.0300006866,0
2025-10-14 00:00:00+00:00,21.4599990845,22.9400005341,19.1800003052,20.8099994659,0
2025-10-15 00:00:00+00:00,20.0200004578,22.4400005341,19.1100006104,20.6399993896,0
2025-10-16 00:00:00+00:00,20.4899997711,25.4300003052,19.8500003815,25.3099994659,0
2025-10-17 00:00:00+00:00,28.4099998474,28.9899997711,20.7299995422,20.7800006866,0
2025-10-20 00:00:00+00:00,20.5300006866,21.0200004578,18.2299995422,18.2299995422,0
2025-10-21 00:00:00+00:00,18.6499996185,18.8899993896,17.3999996185,17.8700008392,0
2025-10-22 00:00:00+00:00,17.8400001526,21.0100002289,17.7299995422,18.6000003815,0
2025-10-23 00:00:00+00:00,18.3600006104,19.3500003815,17.0799999237,17.2999992371,0
2025-10-24 00:00:00+00:00,17.0200004578,17.2199993134,16.0200004578,16.3700008392,0
2025-10-27 00:00:00+00:00,15.7299995422,16.0699996948,15.6199998856,15.7899999619,0
2025-10-28 00:00:00+00:00,15.9499998093,16.5499992371,15.6599998474,16.4200000763,0
2025-10-29 00:00:00+00:00,16.3400001526,17.5799999237,16.2600002289,16.9200000763,0
2025-10-30 00:00:00+00:00,16.2600002289,17.4099998474,15.7299995422,16.9099998474,0
2025-10-31 00:00:00+00:00,16.4300003052,18.5400009155,15.9600000381,17.4400005341,0
2025-11-03 00:00:00+00:00,18.0599994659,18.8299999237,17,17.1700000763,0
2025-11-04 00:00:00+00:00,19.7299995422,20.4799995422,17.8999996185,19,0
2025-11-05 00:00:00+00:00,19.3700008392,20.0200004578,17.3099994659,18.0100002289,0
2025-11-06 00:00:00+00:00,18.3600006104,20.3099994659,17.6399993896,19.5,0
2025-11-07 00:00:00+00:00,19.5200004578,22.7199993134,19.0799999237,19.0799999237,0
2025-11-10 00:00:00+00:00,18.5799999237,18.8199996948,17.6000003815,17.6000003815,0
2025-11-11 00:00:00+00:00,17.8999996185,18.0100002289,17.25,17.2800006866,0
2025-11-12 00:00:00+00:00,17.2099990845,18.0599994659,17.1000003815,17.5100002289,0
2025-11-13 00:00:00+00:00,17.6100006104,21.3099994659,17.5100002289,20,0
2025-11-14 00:00:00+00:00,21.3299999237,23.0300006866,19.5599994659,19.8299999237,0
2025-11-17 00:00:00+00:00,19.5799999237,23.4400005341,19.5400009155,22.3799991608,0
2025-11-18 00:00:00+00:00,23.5400009155,25.8400001526,22.9099998474,24.6900005341,0
2025-11-19 00:00:00+00:00,24.5200004578,24.7900009155,21.9300003052,23.6599998474,0
2025-11-20 00:00:00+00:00,20.7800006866,28.2700004578,19.2800006866,26.4200000763,0
2025-11-21 00:00:00+00:00,25.9699993134,27.8400001526,22.5400009155,23.4300003052,0
2025-11-24 00:00:00+00:00,22.6900005341,23.6800003052,20.4099998474,20.5200004578,0
2025-11-25 00:00:00+00:00,20.5499992371,21.7700004578,18.3899993896,18.5599994659,0
2025-11-26 00:00:00+00:00,18.25,18.7000007629,16.9300003052,17.1900005341,0
2025-11-28 00:00:00+00:00,17.4099998474,18.5200004578,15.779999733,16.3500003815,0
2025-12-01 00:00:00+00:00,18.0499992371,18.3299999237,16.5799999237,17.2399997711,0
2025-12-02 00:00:00+00:00,17.2800006866,17.3099994659,16.3899993896,16.5900001526,0
2025-12-03 00:00:00+00:00,16.4300003052,17.2800006866,15.9300003052,16.0799999237,0
2025-12-04 00:00:00+00:00,16.2299995422,16.6299991608,15.6800003052,15.779999733,0
2025-12-05 00:00:00+00:00,15.5799999237,16.1800003052,15.279999733,15.4099998474,0
2025-12-08 00:00:00+00:00,16.1499996185,17.0900001526,16.1000003815,16.6599998474,0
2025-12-09 00:00:00+00:00,16.6599998474,17.2000007629,16.4500007629,16.9300003052,0
2025-12-10 00:00:00+00:00,16.9400005341,17.6599998474,15.5600004196,15.7700004578,0
2025-12-11 00:00:00+00:00,16.8400001526,16.8799991608,14.8500003815,14.8500003815,0
2025-12-12 00:00:00+00:00,14.9899997711,17.8500003815,14.8500003815,15.7399997711,0
2025-12-15 00:00:00+00:00,16.5100002289,17.3500003815,15.9899997711,16.5,0
2025-12-16 00:00:00+00:00,17.2800006866,17.6100006104,16.1900005341,16.4799995422,0
2025-12-17 00:00:00+00:00,16.4500007629,18,15.8199996948,17.6200008392,0
2025-12-18 00:00:00+00:00,17.6100006104,17.6800003052,15.9300003052,16.8700008392,0
2025-12-19 00:00:00+00:00,16.3099994659,16.5300006866,14.9099998474,14.9099998474,0
2025-12-22 00:00:00+00:00,15.1599998474,15.2600002289,14.029999733,14.0799999237,0
2025-12-23 00:00:00+00:00,14.0900001526,14.4499998093,13.6400003433,14,0
2025-12-24 00:00:00+00:00,14.0900001526,14.1599998474,13.3800001144,13.470000267,0
2025-12-26 00:00:00+00:00,14.1199998856,14.2899999619,13.5200004578,13.6000003815,0
2025-12-29 00:00:00+00:00,14.6899995804,15.0799999237,13.9899997711,14.1999998093,0
2025-12-30 00:00:00+00:00,14.4300003052,14.6199998856,14.0399999619,14.3299999237,0
2025-12-31 00:00:00+00:00,14.7700004578,15.1700000763,14.3800001144,14.9499998093,0
